text	label
i have a headache i feel nauseous	1
down to a bbq with my family	1
you are so lucky to have you	1
just got home and i am still	1
i have to wait until i get home	1
i have to go back home	1
on my way home to work i go	1
mine is a little too much to	1
not sure i 'll get to see you guys tomorrow	1
wow i just got a new follower	1
just finished my first ever workout of	1
except i have a headache and it	1
that is the saddest thing ever i think	1
i am so tired i have a	1
now i'm going back to sleep i think	1
said goodbye to my sister for the day	1
studying is not fun but i have a feeling it is	1
at the hospital waiting for the train	1
so much to learn for my exams tomorrow	1
i have a feeling it 's going 2 rain	1
i am so tired i ca n't sleep and i ca	1
damn it i was so excited for it	1
but i do n't have a choice to do it for me	1
i am not sure if i should be able to go to the show	1
i am so tired i have to go to work	1
restoring the new iphone 30 update	1
ahhh my phone died and i have to go	1
s i just saw a commercial of the new moon trailer on youtube it was amazing	1
just got back home from a fun night	1
if you do n't have a chance i 'll have	1
i have to wait until i can go to bed	1
jogging isnt really over but i will be sure it will be good to be home	1
bummer i have to wait till november	1
i'm so glad you had a good day	1
you 're not alone in my house anymore i am so sorry to hear that you are	1
ben and jerry are coming over	1
going to bed now goodnight tweeties	1
i am so sorry to hear that	1
dear god i love your music and	1
so i guess it is n't the best of the year	1
trying to figure out what i should	1
ahhhh my phone died and i have to	1
i am so sorry to hear about the air france plane crash passengers	1
you are so sweet and sweet and	1
and i have to work tomorrow	1
i am not sure i can do that but it is n't	1
now i have to wait until i	1
i have a headache and i have to work	1
i have to go to the dentist	1
what 's the point in having to be	1
also the new iphone is n't supported yet so	1
lol yeah i know i was just joking	1
i am not sure i 'll be there	1
trying 2 figure this out but i have	1
likes it and i do n't think i 'll ever	1
have to go back home to work on	1
i have a feeling i will have a lot to do today	1
omg i love that movie so much i wish i was there to see you guys	1
that 's what i'm doing now i have to go to the doctor	1
all i can do was go home	1
well i guess i have to go back to work	1
today was a good night i had a good	1
i have to go back to work	1
i have to go to work tomorrow	1
thank you for the kind words	1
do you have a link to the site	1
i'm going to miss my friends	1
i am so sorry to hear that	1
just got back from a run with my friends and my family	1
drizzle is not helping my mood is going to be the worst	1
what a great day to start the week with a new one	1
i am not a big fan of the dark and	1
i am not a big deal	1
just got home from the mall and now i feel like i 've accomplished something	1
on my way to work i hate it when i wake	1
for some unknown reason i'm not going	1
im so sorry to see that	1
21 more hours to be in the office and	1
i have to go to the doctor	1
ask for the best gift for the day	1
congrats to all the graduates and the crew who	1
yup i was n't expecting it	1
yes it is a great day for the beach	1
i have a headache and it hurts	1
we 'll have to wait until tomorrow	1
just got back from the mall	1
congrats on the new album you 're awesome and	1
follow friday and follow friday follow me and	1
i am not sure i can do it	1
after all the time you 've been neglecting me	1
please do n't forget the last one	1
it 's a beautiful morning in the city	1
actually i have to go back home to the	1
or maybe you should go to the gym and	1
being sick sucks and my stomach is hurting	1
this is the first time since my first day of work	1
i am so sorry i missed your show	1
me and my friend were going out to eat	1
i have to go back to school tomorrow	1
quotso sad that i missed it	1
my phone died and now i have to get	1
i'm going out for the day and	1
trying to figure out what to do today	1
i have a feeling i will be in the office	1
good luck with your exams today i wish you could have been at your concert	1
i have to wait till i get home	1
yeah it 's a bit of a good day	1
wow that is so sweet of you	1
you 're not alone in the us	1
i have to wait until november to see the movie	1
its been raining for a while	1
unfortunately i do n't think i 'll be getting any sleep	1
having a great time with my family	1
i am not a big fan	1
watching the mtv awards and eating some	1
and i have a headache and it	1
i am not a fan of the dark	1
it 's a beautiful morning in the neighborhood	1
but it was a good day	1
wondering why i ca n't get my background back on	1
i have to go back to work	1
is it possible that you are a fan	1
finally got my new laptop back	1
he 's not even a happy bunny	1
iight so you 're not alone anymore	1
but i have to go to the	1
im not sure if i should go to the gym	1
trapped at the house waiting to go home	1
i have to go back to work	1
someday i am not a big fan	1
megan is the only one who thinks he is a good friend	1
12 days until i can get a job	1
i'm so glad you had fun last	1
how do i manage to sleep without	1
the sun is out and i'm still	1
so i have a new one for my	1
here is a new pic of you and your new	1
saw the new star wars movie today	1
you 're not alone in the uk	1
for some reason my phone wo n't connect to my phone	1
i'm so sorry to hear about your loss of the day	1
breakfast and then off to the beach with the girls	1
on the phone with the fam and	1
is going out for a walk with the girls and then off for the	1
thought you were going on a date	1
nope it 's a bit chilly	1
just finished my first ever workout of	1
i have to wait until i can go home	1
got to see the new moon trailor today	1
his name is earl and i ca n't wait to see him	1
hi there how 's your weekend going	1
why is it so hard to find a new job for the summer	1
gettin' ready to head to work	1
lol i know but it 's not a good idea to say it 's not a problem	1
lucas and kate are going to the beach	1
my phone died i had to go back	1
i have a headache i feel like a kid again	1
is going to bed now nighty nite everyone	1
im so sorry to hear about your loss of	1
time to get ready to go to work	1
i am so sorry to hear about your dog hope you feel bad	1
i have a headache i feel nauseous and i feel like	1
hopefully it 's a nice one	1
i have to wait until i get home	1
you are a good friend and you	1
you 're not alone at the mo	1
go to sleep now and get some sleep	1
although it 's not the same without my phone	1
lol yeah i know i was so sad when	1
get 100 followers a night n't n't require me add	1
30 minutes of work to go i have a lot of work to do	1
come on i 'll miss u	1
why is it that when you have to go back	1
this is the first day of my summer	1
i am not sure if i should have a job or something	1
anyways i have to go to work tomorrow and i have to work	1
well it 's not a bad thing	1
hmm i'm going out for the day and i'm	1
3d is a good movie but it	1
i have to wait until i can get my new laptop and	1
if you do n't want it	1
grr i have a feeling i wo n't have to	1
what 's up with the weather	1
not sure if i can make a new video	1
i am so tired of this	1
2hrs ago and it 's not even a good day	1
and the weather forecast for the day	1
trust me i 'll have to do it	1
another day of work and then i	1
i'm going out to dinner with my mom and then	1
you 're welcome i 'll be there	1
get me a copy and i 'll send you	1
these are the days we are going on a trip	1
i am not sure i 'll be there for a while	1
i have a feeling i will have to go	1
the weather forecast has been cancelled for the summer and i am stuck inside doing coursework for my	1
they 're not even in my house	1
i am so sorry to hear about the passing	1
20 minutes to go and i'm going home	1
i have a headache and it hurts	1
haha yeah it was a good day but	1
i am so tired i have to work tomorrow and i have no energy	1
i have a feeling it 's gonna be a good	1
hi there i love your music and your music	1
an awesome day at the beach with the	1
someday i am a little bit worried	1
weird i have n't seen the movie in a long time	1
you 're welcome i 'll be there	1
well it 's a good thing i 've got	1
i am so sorry to hear about your loss	1
hopefully i can get a new phone	1
oh and the new moon trailor is amazing	1
please do n't forget the show tonight	1
ap is the best thing to say	1
finished the first day at the new office	1
broken ankle and a sore throat and sore throat and a sore nose	1
im so sorry to hear about your dog hope he	1
you are so sweet and i love your	1
i have a feeling it 's gonna be a good	1
have a good night and good luck	1
my mom just told her to take me out to the hospital and i was n't invited to	1
i have to wait till i can go	1
going to the beach today with the girls	1
everyone is going to be in town	1
who knew you would n't be able 2 make a trip	1
and the sun has come out	1
finally finished the first season of prison	1
ballin is a good idea to get a new job for my job	1
okay i am going back home	1
they 're all expired and i'm so	1
just finished my last exam and i have to go to work	1
we 're all going out for dinner	1
thankyou to all my followers i am so happy for you guys	1
also i am a bit worried about my	1
i have to wait till i can get a new phone	1
made a new video of the song	1
omg i just got a new phone	1
i have a feeling it wo me but it 's a bit	1
tgif is the best way to start	1
me too but i do not want to be	1
we 're all going out to eat with the family	1
do you have any idea how much i miss my old friend and i want him back	1
my mom is going to be a mommy	1
ca n't believe i missed it last week	1
spending my day with the fam and	1
dammit my head is killing me and my nose	1
i have to wait till november	1
i have to go to the dentist	1
gave me a few minutes of my life	1
today was the best night ever	1
loves the new song and the new song	1
morning everyone hope you all have an amazing day	1
i am so tired of being unemployed and i ca me	1
made it home from the gym	1
tummy hurts and i ca my phone charger and	1
i am so tired i have a	1
o i wish i could go	1
we 're going to have to wait	1
haha yeah i know but i have	1
i'm going to be a junior and have to	1
praying for the best friend of mine	1
so much for the weekend i 've had a lot	1
i am not sure if it 's just me or my mum	1
woke me at the end of the night and now i feel like i 've	1
i have to wait till november to	1
we 'll have to wait till next year	1
ok i am going back home to the states now i have to wait until i can go to the beach and see the hangover again i love it	1
stomach hurts from a bad dream	1
you 're welcome i 'll be there	1
torn up for a new job interview	1
not a fan of the mondays but it 's not the best of luck	1
lol i was just kidding i was n't there	1
i have to wait till november to	1
alas it was n't the best	1
i am not a big fan	1
haha i love the new album	1
has a new phone for the iphone	1
not sure i can do it but i do n't know	1
is it possible to be a little bit taller than	1
its been a while since we went back home	1
my phone died i had to get a new one and i	1
is going out to eat some dim sum yummy chicken	1
lol yeah it 's a bit chilly	1
the weather forecast has gone away and i am still	1
ok so i think i might go back	1
thanks to everyone for the follow	1
if you do n't want it	1
big ups is a great movie but i do n't think i 'll	1
watching a movie and eating some ramen and	1
i am so sorry to see you guys are	1
special and i am not sure if i can get any of my	1
aww i wish i was in la	1
i have to go to work	1
my phone is dying and i have to get my phone fixed and	1
i am so tired i have a	1
oh and the new album is amazing	1
sat in the garden with my mom	1
it 's not the same without you and the rest	1
new blog post for the new blog	1
i am so sorry to see you guys go	1
i am not sure i can get it to the right side	1
i am not sure if it 's a good thing or a cold or something but i think	1
eating a bagel with the fam	1
is going to the mall with my mom and dad for a wedding	1
im not sure i 'll get to see him	1
i am not sure i 'll get it	1
i am not sure if it 's just me	1
ohhh i know how u like it i	1
hahahahaha i love you too i love you	1
i am so sorry i could n't go	1
you 're not alone in the us	1
if i had the money i would be there	1
had a great time at work	1
the weather forecast is n't helping me out with	1
thought i was going to go to bed	1
im so tired and i have to go to work	1
i am so sorry i missed you last	1
oh and the sun is shining	1
i have a feeling i will have a lot of fun	1
i am so tired of this stupid	1
i have to go back to work tomorrow and i do n't have a	1
does n't feel good at this point	1
awh i love you so much you are amazing i	1
i am not sure i can get it to work	1
morning all i 've been to a party in a	1
ugh i hate being sick and i feel	1
go ahead and do something else for me	1
i have to wait until i get home	1
have to wait till tomorrow to see my	1
well it 's not the same as the first	1
ca n't wait to get home	1
i have to wait till i get my	1
say hello and i 'll follow u back	1
taught me about it i 'll be in a few	1
always assume that i am not in the mood to do	1
i am not sure i 'll get to go	1
cant believe i have to go back	1
like a little bit of a good night but i do n't think i 'll ever get to see the show	1
i'm going to miss you too	1
considering the fact that my dad has	1
i am so sorry i could not	1
but i have a feeling it will be a great one for me	1
very very sad that the weekend has	1
thank god for a good day today and	1
i'm going to be a junior and have to	1
work in the am then off to work	1
my phone is dead and i have to go back	1
i am not a fan of this	1
setting the petition for the day	1
huh i have to go to work tomorrow	1
i am so sorry to see you guys go	1
aaand i do n't know how to do this thing	1
think i'm going to go get some food	1
i have to go to the dentist tomorrow	1
thank god i have my own	1
has been a very long day	1
might be able 2 go to the beach today	1
way too many things to do today	1
lol i know but i have a lot	1
have a great time at the wedding	1
i have to wait till i can go	1
mah mom is a bitch and she	1
was n't expecting to be in a	1
i have a headache and it hurts	1
but it was a great day	1
i have a feeling it 's gonna rain	1
i have a feeling it wo n't be the same	1
if i do n't have to work tomorrow	1
i have to go to work	1
seems like i 've been neglecting the twitter bandwagon	1
noob i am not a fan of this	1
unf i have to go to work tomorrow	1
i'm so sorry to hear that i	1
i am so tired of being unemployed	1
awww that 's a lot of fun	1
wish i could be there but i ca	1
and i do n't have a phone to talk to	1
haha yeah it was fun but i had	1
my phone is dying i ca me	1
i'm going out to eat some waffles and watching	1
just finished my last day at the beach with the fam	1
not sure i can do that but i 'll have	1
was n't expecting to be a bad influence	1
there is a lot of people who are following you	1
feeling like a little bit of an idiot	1
i'm going out to eat some dim chicken and watching the hills	1
you are so lucky i love your	1
i am so sorry to hear that	1
no one wants to go with me	1
and the sun is shining and i'm going to the beach with	1
im so sorry to hear that i love your music	1
i have to go to the doctor	1
i am so tired of this	1
totally forgot to put my new shoes in the	1
i am so sorry to see that you	1
and i have a headache and i have to work	1
had a great day at work today	1
the weather forecast has been a bit nicer	1
is going out to dinner with the family	1
i have to go to the doctor	1
mad at me for being so damn	1
i am not a big deal but i'm sure it 's a good	1
i have a feeling it 's gonna rain	1
how do i get my picture up on my	1
i am not sure if i should have a twitter or	1
i have a headache and i have a headache	1
i am so sorry to hear that	1
oh i love you so much	1
no one wants to go with me	1
a little bit of work to do	1
drinking coffee with the fam and watching a movie	1
watching a film about a new friend who is a woman and	1
sausage is the best thing ever invented	1
i am so sorry to see you go	1
i have to go back home to get some sleep	1
oh i know i was so sad	1
i am not a big deal	1
i am not sure if i can get any of those trusted	1
sorry to see that you had a bad	1
im so sorry to see that you are feeling better soon	1
i am so tired of being unemployed and i do not	1
i'm so sorry to see you 're	1
watching a film with my sister	1
omg i just got a new phone call from my dad	1
night night and good night to all	1
i am not sure if it 's just me	1
i am so sorry to hear that	1
i am so sorry i missed you last	1
looks promising i have to go to work	1
ate some cheerios and watching a little tv	1
i have a feeling it wo n't happen	1
damned it was a long time ago i was going to be in the hospital for the	1
feeling like crap today and i feel sick	1
packing up my house for my trip home	1
does anyone else have any idea where	1
i am not a big fan	1
i have a feeling it wo me	1
ohh well i guess it 's a good thing i	1
i am not sure i can do that but it is n't	1
have a good night everyone x	1
my phone died and i have no	1
uhmm i love you too i miss	1
a lot of people are going to be on the lookout for the next one and then i 'll have a job	1
i am not a big fan of the new iphone but	1
is going out for the night with the fam and	1
great to see you on here	1
has been a very busy day today	1
work in the morning and then going home to the gym	1
sorry i missed you on the tonight show tonight	1
holy smokes i have to work	1
2nd day in a long time	1
is it just me or does n't work	1
ali is in town for the summer	1
when i get back to my life	1
i am not sure if it is a sign	1
your tweet is just me and my sister is a	1
lol yeah i know i was just joking	1
i am not a fan of the dark	1
going to bed now goodnight tweeties i have to wake	1
this week i 'll be in a meeting with the kids and	1
just got home and i have to go	1
hi there how are u doing today hun	1
instead of a good day i 'll have a good day at work and then i 'll be back to	1
your welcome i love your music	1
on the way home now i have to wait	1
i have to wait till november	1
hm i have a feeling i will	1
had to get up early for the first time	1
i am so sorry to hear about your dog hope you feel bad	1
i am not sure i can do it but i do	1
i have to go to the doctor	1
we 'll have to do it	1
but it was a great day	1
i have a feeling i 'll have a sore	1
i have a feeling i 'll have to go	1
i am so tired of being sick and tired of being alone	1
im not going anywhere i want to see you	1
most of the day i 've been to a wedding and i have	1
lol i know but it was n't the same	1
and the sun has come out and i have to go to the dentist	1
just finished watching the season finale of true life and	1
i have a feeling it wo n't happen	1
i have to wait till november	1
weekend is over but it is n't the same without you and i miss u	1
happy birthday i hope your having fun	1
i'm so glad you had a great day	1
ok i am going to sleep	1
i have to wait until november to see my	1
lol yeah i know but i have	1
and i have to go back to work	1
i have to wait until november to get my iphone	1
bummer i just saw a dead spider on	1
i have to go back to school	1
sometimes i just want to go home	1
i am so sorry i missed you	1
we 're going to have a great	1
when you 're in a band	1
got to see the hangover today and i have a headache	1
i am not a big deal	1
extremely sad that the cavs won	1
i am so tired of this	1
there is no one to talk to	1
the sun has gone down and i am still sick and i have to go	1
me and my friend are going to see the movie quotupquot	1
i am so tired of this stupid	1
you 're not following me anymore i love	1
haha i know but i do n't think	1
i have to go to the doctor today	1
aw i love you so so so so so much	1
they are so much more fun than the ones i 've seen	1
i am not sure i 'll be able to make it	1
goodbye twitterland and i have a new follower for	1
i have to go to the dentist	1
i have to go back home to work on a saturday	1
summer is going well so far so great	1
been up since 430 am and i have to work	1
i'm so glad i did n't have a bad day	1
is it just me or does n't seem like	1
why do i always feel so sick	1
please do not be fooled by a certain person who is n't following me anymore	1
good luck on your exam today	1
i am so sorry to see that you	1
home from work i feel like a zombie	1
exam is done and i'm going home	1
lunch and then off for a run	1
i am not sure i 'll get to go to the beach	1
i am not a big deal but i'm sure it will be	1
my phone died and now my charger is dead and	1
an awesome day at work today and	1
cant believe i missed the last episode	1
please help us find a good time	1
you 're welcome to join us on twitter and i 'll follow u	1
this is the last week i 've	1
to be honest i'm a bit worried	1
a little bit of a headache and a headache and i feel like a zombie	1
i am so tired of this stupid	1
most likely not a bad idea to get out of the house and	1
fml i have to go to school	1
anybody else interested on how much trouble i can be	1
hello to all my twitter peeps i am	1
why do i have so many things to do	1
i have a headache and it hurts	1
the sun is out and i have	1
i am not sure i can get it	1
had a great day with the family and now i'm back home	1
even though i have n't gotten any of them	1
it 's not the same without my dad	1
my phone is dead and i ca n't get it to load	1
that 's what i get when i do	1
my phone died i had to go back to work	1
i am not sure i can get it	1
when you get a chance you 'll be fine	1
in a few minutes i 'll have a	1
aw i wish i could be in the sun	1
unfortunately it was n't a good thing	1
going out to dinner and watching a film	1
going to the mall with my dad and my	1
aw i wish you were here	1
i'm so glad you had a good day	1
im so sorry to see you go and you 're	1
tonights the last day i 've got	1
but it 's not the same	1
gonna be in the office for the rest	1
learned how to use twitter properly and facebook	1
i'm so glad i did n't have to go back to work	1
today is the day i have a feeling i 'll have to go	1
i have a feeling it wo me but it 's not working	1
sorry i did not get to meet	1
cuz i have a headache and i feel nauseous	1
i am so sorry i could n't make the cut today	1
oh i know i was just kidding	1
wondered if i can get a job	1
o i wish you were here to see	1
me too but it was a good one	1
i have a headache and it 's a little pain and	1
no i did not get it but i was	1
how do you know how much you	1
lol yeah i was so excited about the new album but i was just thinking	1
sat at the computer waiting for my flight to london to	1
they 're not even on the list	1
wow i just got back home from a very	1
i am so sorry i missed your show	1
the weather forecast is n't helping	1
it was a great show but i was just	1
blah i have to work today so i have a lot of homework	1
i am not a big fan of the dark	1
i am not a big deal	1
how do you get a pic of the baby	1
this is a status post to work	1
i have to wait until i can get my new laptop and	1
gotta go back home to the dentist and	1
we 'll be in a lot of pain	1
i'm going to miss my friends so	1
might have to go to bed	1
my mom just called me a little bit	1
ok i 'll try and get a new phone for the rest	1
someone hacked my phone and i have	1
ohh well it 's not the same as the one i had	1
looks promising i have a lot of things planned	1
new blog post for the new album	1
to bad i ca n't get it	1
get 100 followers a day using wwwtweeterfollowcom you	1
my phone is dead and i'm not sure what i can say	1
ran out of battery and now i'm not eligible	1
going to the beach with the fam and	1
well i am going out to eat with my mom	1
it 's not a bad thing to do	1
ummm i have to go to the	1
is it possible to be able 2	1
there is a lot of people who do n't know what they are doing	1
i have to go back to work tomorrow	1
i am so tired i have to go back to school	1
we 're all in a bad situation	1
im so sorry i missed your tweet	1
why is n't my internet connection	1
or maybe i 'll be able to get a new phone	1
did you get my email today	1
a little late for the day	1
not sure if i 'll be allowed to go to work	1
i have a headache i feel like crap	1
i'm so sorry i did not make it	1
i have a feeling it 's going to be the last one i 've had to	1
i am so sorry to hear about your loss of your	1
i have to wait until i get my new laptop	1
ooohh i know it 's a shame that i have to wait until november to see my dad	1
have to go to work tomorrow and i do	1
i'm so sorry i missed your tweet	1
might be able to go to the gym today but it is	1
i am not a big fan	1
cant believe i have no money to buy	1
we 're all in a boat	1
wish i was in the sun	1
your tweet was just included your the longest mockingbird in the there on them	1
didnt know you had the chance to get a	1
why is n't my picture working on my computer	1
i have to go back home	1
how do i manage to sleep without	1
to bad i have to work	1
get 100 followers one day using wwwtweeteraddercom	1
feels like i 've got to do something productive today	1
thnks for following me i appreciate it	1
what a great way of a day	1
today was the best day ever	1
about to go out to eat with my mom and dad then	1
why do n't i have a twitter	1
re the best of the best times	1
i am so tired i ca n't sleep	1
my phone died and now i have to get	1
i am so sorry to see you go	1
well it was a great day	1
i have to go back to work	1
i am not a big fan of your new album	1
creating a few things to do today	1
back to work today and i have a headache and i have to go to work	1
woke me up and now i'm awake and ready to start the day off	1
message you 're a great friend	1
you 're not following me anymore	1
there 's a spider on the floor	1
i am so sorry i missed you last	1
welp i'm not sure i can get it	1
please help us get a new phone	1
whats up wit the weather today i	1
wish i was in la with my dad	1
going out for dinner and then going to bed	1
im so sorry to see that you 're not having a great	1
just finished my first exam and now i'm off to the gym for	1
and the sun is shining and i'm stuck in	1
up and at 'em with the girls and	1
just finished watching the last season of season 2	1
had a good day with the family	1
ca to wait for the next one	1
is it possible to be able 2	1
but i have to go to work tomorrow	1
loves it when you have to be up	1
watching the mtv movie awards i miss my boyfriend	1
is it just that i have n't been	1
maybe you should have been able to	1
someone stole my car and i was	1
and the sun is shining and i'm going out	1
well it 's a bit chilly	1
i have to wait till november to	1
let me know if you have any questions or something	1
i am so sorry to see you guys are	1
had to go back to the dentist today	1
get me some pinkberry and get me a	1
had to go to the doctor today and	1
how do you get a picture	1
im not going to the concert tonight i think i 'll be	1
just finished watching a movie with the	1
is it possible that i am not going to be able to make it to church	1
get me some slack please please	1
just got back from a run in the park	1
that 's what i'm talking bout and i ca me	1
haha i love the new album	1
np i just saw the trailer	1
search is not working for you i think i	1
do n't know what to say about it but	1
u should have been in the hospital for a while	1
ahaha i know but it was a bit of fun	1
no i did not get it but it 's not working for	1
yeah it was fun to meet you too	1
really wants to go home and watch	1
your welcome to the new followers i am	1
just finished my first ever workout of	1
better be in a better place	1
funny how i feel like a little kid	1
i am so sorry i missed you last	1
if you 're not in a mood i 'll have a lot of fun	1
may have to go back home to work	1
my phone is dying i ca me to	1
only if you have a spare one	1
woke me up and now i feel sick and i have to work	1
in a few hours i will be back at work	1
going out to dinner and then going shopping	1
is it just me or does it have a	1
listening to the new album and getting	1
if i had a job i 'd	1
amp i have to go to work tomorrow	1
i am so sorry i missed you	1
on my way home from work	1
got to see my dad today	1
im not sure if i can make a trip to the uk or not but im sure it	1
maybe i 'll go to bed soon	1
just got back from the gym and	1
my mom is so sick and i ca my	1
but i do not want it	1
i have to wait till november to	1
think i'm going to have a bath and	1
i am not a big fan	1
i have to wait until november	1
it was a good day for a	1
i have a feeling it 's gonna rain	1
is going out to eat with my family	1
hope you 're having fun at the show	1
school tomorrow and then going to the	1
hear the news from my dad and	1
hahaha yeah it was a good day	1
is it possible that you are a fan of your own and i am so happy you	1
and the sun is shining and i'm going out	1
idk what to wear to my prom dress	1
i am not a big fan	1
please help us find some good news	1
let me kno if you need anything help	1
would be nice to see you	1
good luck with your exam today hope you have an	1
i am not a big fan	1
i have a headache and i have a headache	1
we 'll be back in the morning	1
holy smokes i have to go back	1
ca to wait to get home	1
i'm so sorry to see that you 're having such	1
im not sure i can do that but it	1
had to get my wisdom tooth removed	1
thats what i do for the best	1
well it 's not a good thing to	1
i have a headache i feel like a kid again	1
do you know how to use twitter	1
my mom is going home today and i have n't been to	1
i have to go back home to work on a new one	1
how do you get a picture of the baby	1
aww man that 's so sad i	1
beautiful weather here and i'm in the office	1
snuggling with the family in a bit and	1
loved the show and the movie awards with	1
i am so sorry i could not	1
some of us are in a bad place	1
i'm going to be a little bit smarter today	1
haha yeah i know but i do not like the way it was	1
i am so tired of being sick and tired	1
we 'll be in the same place	1
do n't worry about it i do not know what i mean but i 'll be back soon enough to	1
and i do n't have a choice	1
threw up on my bed and now i'm	1
having a good time at the pool	1
i am so tired i ca my sleep	1
i am so tired i have to go to work tomorrow	1
which means no one to talk to	1
thanks to everyone who voted for me	1
virgin is a bit of a pain but it is	1
my mom just told her i was a kid and she was n't	1
needs to get a new one	1
hey i just saw the trailer of	1
i have to wait until november to see the movie	1
my phone is dying i ca n't get	1
i have to wait until november	1
trust the truth i am a little bit smarter	1
yeah it was fun to meet u	1
at least you have a nice one	1
stupid twitter is being a bitch	1
amp i do n't know how to make a new video for my ipod i	1
watching a film with the family	1
watching a film with the kids	1
i have a feeling i 'll be going to bed	1
i'm going out for the night	1
i'm so sorry to see that	1
im so sorry to hear about the passing of your life i am	1
if you do it i will be able 2 make it to my bday	1
nope i have to go to the	1
watching the hills finale of the hills and then going home	1
i am not sure if i should be able 2 go	1
my mom is going to be a wreck for the next month	1
your welcome i love you too	1
i'm going out for a walk with my mom	1
i have a headache and i ca	1
hmm i think i'm gonna go to bed	1
disabled the link for the day	1
well i am going out for the	1
i am not sure if i should be allowed to be in the hospital today but i 'll have to get	1
really wants to see the new moon trailor	1
i am so sorry to hear that	1
and the sun has come out	1
now i have to go back home	1
i have to go back home	1
its a beautiful day in the neighborhood	1
i have to wait until november to see the movie	1
i am so sorry i missed your show	1
i have to wait till november	1
has been neglecting the twitter for the past two	1
haha yeah i was just thinking about that	1
broken hearted ankle and i feel so sick and my	1
these are the days we are going to have to do	1
letter is n't showing up on my phone yet	1
whole foods is a good idea to get a new one	1
getting ready for work and i have to go	1
i am so tired i have a	1
but i do not have a choice	1
can i have a new one	1
poor baby is sick and has to	1
wants a nice hot bath but not too cold	1
ugh i have to go back home	1
i am not sure i 'll be there for the rest	1
i have a headache and i have a sore throat and i feel nauseous	1
round 2 and a half hour	1
no i do not want it to end	1
well it was a great day	1
dosent know what i want to do	1
or just a few more hours of work	1
i am not sure if i should have any	1
david archuleta is a trending topics and	1
the sun is shining in the house	1
stupid twitter is being a bitch and	1
nope it was n't the same	1
i have a headache and it hurts	1
sooo tired i want a nap but i'm not sleepy	1
what a great way of getting out of the office	1
well i am not a big fan of	1
let me know when u get it	1
ok i am off for a bit	1
spilt in a cup of coffee	1
plus i am so happy for you	1
waiting for my dad and my dad	1
i have to go to work	1
me and my friends were going on a date	1
i am not a big fan	1
good morning everyone i am going to sleep now i have to work in a	1
stop teasing us and i will follow u	1
it was a good one but it was a bit	1
they 're all expired and i have no money	1
n the rest is a good movie	1
hahaha i know but it was a good one	1
i have to go back home	1
since you are not following you i am following you	1
to be honest i'm a little bit jealous	1
um i'm not sure i can get a	1
so i have a new one for my	1
work is going well so i 'll have to wait until	1
leaving the office to get my car fixed and i ca shopping	1
did you see my tweet about the new	1
quotthe hangoverquot is a good movie	1
i have to go to the doctor	1
keep up with your tweets and i 'll gladly be able to see you in the next few days and see	1
but i have to go back home to work	1
i am not sure i can do that	1
no one is here to help	1
last day in nyc for a week and a half	1
i am not a big fan of your new pic	1
man i'm so sorry to hear about that	1
youtube 's new video was awesome i	1
perfect weather for the weekend but i have a feeling it 's gonna be another sunny	1
great day for the beach and the beach	1
ugh my head hurts i feel like shit	1
was just a bit disappointed that the cavs won	1
wow i just got back from a	1
i have a feeling i will be in a lot of trouble today	1
i am not a fan of this one	1
i am so tired i have to work	1
i have to wait till i can go	1
they are so cute and funny and	1
surprised me to get a job and i have no idea	1
i am so tired i ca my phone	1
well i am going to bed	1
i am so tired i have a	1
i am not sure i can get a decent one	1
i'm so glad you 're having fun	1
i have a headache and it hurts	1
apperently my phone is dead and i ca my charger charger	1
i am so tired of this stupid	1
hello there i am so happy for you	1
working on my new blog post	1
i have to wait until november	1
i have to go back to work	1
said i had a dream that i was n't invited	1
off for the day with my family	1
feeling a bit sick and i feel nauseous and i have a	1
yes i am so glad i could help you with that	1
ok so i'm going out to eat some	1
like i was in a bad mood last nite	1
well i guess i have a cold	1
not sure i 'll be able to get	1
i am not sure i can do that but it 's a bit	1
i'm going out to dinner with the family	1
tripped on the couch with my dog	1
ca n't believe it was n't raining in	1
or maybe you should have a twitter	1
i have to go back home	1
too much to do to work	1
aww i wish you could come to your show tonight	1
i'm so sorry i missed your show last night i was n't able 2 see u	1
i have a headache and i ca	1
will be in a bit of a shock	1
why do n't i have a twitter	1
loves it when i get a new job	1
btw i have a feeling i will have to go to the doctor today	1
i am not a big deal but i'm not sure	1
syria is the greatest thing ever	1
i'm going out for the night with the fam and my friends	1
thought i was a little late	1
haha i love you so much i wish you	1
how do i get my hopes for the day i have a headache	1
had a great day with the family	1
oh i know i was just kidding i was n't expecting to go	1
i have to go to work tomorrow	1
first time i was in the middle of the night i was n't there	1
booo my head is killing me and my throat is hurting	1
i have a headache and it 's a little pain and	1
due 2 a few hours i 'll be in the office	1
really really wants a blackberry but i have	1
aha yeah it 's a good idea to get it	1
would love a cuddle buddy but i do not have	1
is going out for the day	1
yea it was fun to see you guys	1
hope you have a great weekend too	1
saw the new star wars trailer	1
welcome back from a nice weekend in	1
no i did not know i was	1
so much for my day off	1
potatoes are the best but i have a feeling i 'll have to wait	1
seeing a movie in the morning	1
i am not a fan of the new iphone	1
we 're going to have a great	1
ugh i have to go back home	1
has a sore head and is not happy	1
but i do n't have any	1
looking forward to the new moon	1
i have a feeling i 'll have to wait until next year	1
using the new iphone 3g 30 firmware	1
just got back home and i have a headache	1
